QueryID	Number of annotations replaced	Best Match--BP Symmetric Profile IC	Best Match Similarity--BP Symmetric Profile IC	Best Match--BP Symmetric Annotation IC	Best Match Similarity--BP Symmetric Annotation IC	Best Match--BP Asymmetric Profile IC	Best Match Similarity--BP Asymmetric Profile IC	Best Match--BP Asymmetric Annotation IC	Best Match Similarity--BP Asymmetric Annotation IC	Best Match--AP Profile IC	Best Match Similarity--AP Profile IC	Best Match--AP Annotation IC	Best Match Similarity--AP Annotation IC	Best Match--BP Asymmetric Simj	Best Match Similarity--BP Asymmetric Simj	Best Match--BP Symmetric Simj	Best Match Similarity--BP Symmetric Simj	Best Match--AP Simj	Best Match Similarity--AP Simj
VTO_9017259	10	VTO_0037519	0.275	VTO_0037519	0.4975	VTO_0037519	0.47	VTO_0037519	0.685	VTO_0034113	0.03	VTO_0038538	0.205	VTO_0034991	0.908186619718	VTO_0034991	0.666332893192	VTO_9016999	0.405439906976
VTO_0047199	0	VTO_0047199	0.79	VTO_0047199	0.87	VTO_0047199	0.79	VTO_0047199	0.87	VTO_9005294	0.03	VTO_9005294	0.2	VTO_0047199	1.0	VTO_0047199	1.0	VTO_9022875	0.312373879215
VTO_0047199	1	VTO_0047199	0.79	VTO_0047199	0.86	VTO_0047199	0.79	VTO_0047199	0.86	VTO_9009727	0.015	VTO_9005294	0.145	VTO_0047199	1.0	VTO_0047199	1.0	VTO_9005294	0.28164575896
VTO_0047199	2	VTO_0047199	0.755	VTO_0047199	0.845	VTO_0047199	0.755	VTO_0047199	0.845	VTO_9005294	0.02	VTO_9005294	0.17	VTO_0047199	1.0	VTO_0047199	1.0	VTO_9022875	0.291906823335
VTO_0047199	3	VTO_0047199	0.595	VTO_0047199	0.755	VTO_0047199	0.595	VTO_0047199	0.755	VTO_0059175	0.02	VTO_0059175	0.18	VTO_0047199	1.0	VTO_0047199	1.0	VTO_9015969	0.26037550039
VTO_0047199	4	VTO_0047199	0.595	VTO_0047199	0.755	VTO_0047199	0.595	VTO_0047199	0.755	VTO_0059175	0.02	VTO_0059175	0.18	VTO_0047199	1.0	VTO_0047199	1.0	VTO_9015969	0.26037550039
VTO_0047199	5	VTO_0047199	0.2875	VTO_0047199	0.5125	VTO_0034991	0.47	VTO_0034991	0.675	VTO_0039240	0.025	VTO_0039240	0.19	VTO_0047199	0.916666666667	VTO_0047199	0.916666666667	VTO_9022875	0.335229033658
VTO_0047199	6	VTO_0034991	0.275	VTO_0034991	0.4925	VTO_0034991	0.47	VTO_0034991	0.675	VTO_0039240	0.025	VTO_0039240	0.19	VTO_0040252	0.843213058419	VTO_0047199	0.755081300813	VTO_9022875	0.331661978721
VTO_0047199	7	VTO_0034991	0.265	VTO_0034991	0.4825	VTO_0034991	0.47	VTO_0034991	0.675	VTO_0059175	0.02	VTO_0059175	0.16	VTO_0036816	0.833333333333	VTO_0061195	0.659215393291	VTO_9022875	0.265945587259
VTO_0047199	8	VTO_0034991	0.285	VTO_0034991	0.5	VTO_0034991	0.5	VTO_0034991	0.7	VTO_0037714	0.01	VTO_0039240	0.125	VTO_0034991	0.834022038567	VTO_0061195	0.70842802929	VTO_9022875	0.264366750392
VTO_0047199	9	VTO_0034991	0.2925	VTO_0034991	0.5075	VTO_0034991	0.505	VTO_0034991	0.705	VTO_0039240	0.02	VTO_0039240	0.165	VTO_0034991	0.9065152635	VTO_0034991	0.683049779556	VTO_0003314	0.273047051626
VTO_0047199	10	VTO_0034991	0.2925	VTO_0034991	0.5075	VTO_0034991	0.505	VTO_0034991	0.705	VTO_0039240	0.03	VTO_0039240	0.2	VTO_0034991	0.959932334188	VTO_0034991	0.708924797622	VTO_9022875	0.264366750392
VTO_9003361	0	VTO_9003361	0.71	VTO_9003361	0.83	VTO_9003361	0.71	VTO_9003361	0.83	VTO_0039240	0.06	VTO_0039240	0.28	VTO_9003361	1.0	VTO_9003361	1.0	VTO_0053588	0.289947354184
VTO_9003361	1	VTO_9003361	0.71	VTO_9003361	0.83	VTO_9003361	0.71	VTO_9003361	0.83	VTO_0039240	0.06	VTO_0039240	0.28	VTO_9003361	1.0	VTO_9003361	1.0	VTO_9022875	0.337859043153
VTO_9003361	2	VTO_9003361	0.665	VTO_9003361	0.795	VTO_9003361	0.665	VTO_9003361	0.795	VTO_0039240	0.065	VTO_0039240	0.285	VTO_9003361	1.0	VTO_9003361	1.0	VTO_0003314	0.368012598115
VTO_9003361	3	VTO_9003361	0.58	VTO_9003361	0.74	VTO_9003361	0.58	VTO_9003361	0.74	VTO_0039240	0.065	VTO_0039240	0.285	VTO_9003361	1.0	VTO_9003361	1.0	VTO_0003314	0.342157270647
VTO_9003361	4	VTO_9003361	0.44	VTO_9003361	0.655	VTO_0034991	0.495	VTO_0034991	0.69	VTO_0038538	0.05	VTO_0038538	0.255	VTO_9003361	1.0	VTO_9003361	1.0	VTO_0038538	0.320964566929
VTO_9003361	5	VTO_9003361	0.28	VTO_9003361	0.53	VTO_0034991	0.485	VTO_0034991	0.685	VTO_0038538	0.05	VTO_0038538	0.255	VTO_0034991	0.9723204938	VTO_9003361	0.916666666667	VTO_0038538	0.363577137286
VTO_9003361	6	VTO_0034991	0.29	VTO_0034991	0.5	VTO_0034991	0.51	VTO_0034991	0.7	VTO_0038538	0.03	VTO_0038538	0.2	VTO_0034991	0.986873508353	VTO_9003361	0.816393009746	VTO_0038538	0.363577137286
VTO_9003361	7	VTO_0034991	0.3	VTO_0034991	0.505	VTO_0034991	0.54	VTO_0034991	0.72	VTO_9005294	0.03	VTO_0038538	0.2	VTO_0034991	0.996453900709	VTO_0034991	0.744893617021	VTO_0038538	0.317612570356
VTO_9003361	8	VTO_0034991	0.31	VTO_0034991	0.5125	VTO_0034991	0.56	VTO_0034991	0.735	VTO_0035055	0.05	VTO_0035055	0.24	VTO_0034991	0.996453900709	VTO_0034991	0.73945502053	VTO_0038538	0.355427035765
VTO_9003361	9	VTO_0034991	0.315	VTO_0034991	0.5125	VTO_0034991	0.56	VTO_0034991	0.735	VTO_9005294	0.03	VTO_9005294	0.195	VTO_0034991	0.996453900709	VTO_0034991	0.746781863649	VTO_9009727	0.30072794989
VTO_9003361	10	VTO_0034991	0.295	VTO_0034991	0.505	VTO_0034991	0.52	VTO_0034991	0.71	VTO_9006308	0.03	VTO_0038538	0.2	VTO_0034991	0.993098196011	VTO_0034991	0.747711888703	VTO_0053588	0.35119166279
VTO_9010160	0	VTO_9010160	0.735	VTO_9010160	0.845	VTO_9010160	0.735	VTO_9010160	0.845	VTO_9006308	0.02	VTO_0001109	0.19	VTO_9010160	1.0	VTO_9010160	1.0	VTO_9022875	0.314598828037
VTO_9010160	1	VTO_9010160	0.71	VTO_9010160	0.83	VTO_9010160	0.71	VTO_9010160	0.83	VTO_0079063	0.025	VTO_0034113	0.175	VTO_9010160	1.0	VTO_9010160	1.0	VTO_9022875	0.314598828037
VTO_9010160	2	VTO_9010160	0.665	VTO_9010160	0.795	VTO_9010160	0.665	VTO_9010160	0.795	VTO_0079063	0.03	VTO_0034113	0.185	VTO_9010160	1.0	VTO_9010160	1.0	VTO_9022875	0.31647906076
VTO_9010160	3	VTO_9010160	0.665	VTO_9010160	0.795	VTO_9010160	0.665	VTO_9010160	0.795	VTO_0079063	0.03	VTO_9004857	0.19	VTO_9010160	1.0	VTO_9010160	1.0	VTO_9022875	0.31647906076
VTO_9010160	4	VTO_9010160	0.54	VTO_9010160	0.715	VTO_9010160	0.54	VTO_9010160	0.715	VTO_0034113	0.03	VTO_0034113	0.19	VTO_9010160	1.0	VTO_9010160	1.0	VTO_9022875	0.320714360015
VTO_9010160	5	VTO_9010160	0.365	VTO_9010160	0.565	VTO_0034991	0.5	VTO_0034991	0.7	VTO_0034113	0.03	VTO_9004857	0.2	VTO_0034991	0.986780094257	VTO_9010160	0.851287262873	VTO_9022875	0.308762048226
VTO_9010160	6	VTO_0034991	0.285	VTO_0034991	0.4975	VTO_0034991	0.49	VTO_0034991	0.695	VTO_0034113	0.03	VTO_0039240	0.195	VTO_0034991	0.963675213675	VTO_0034991	0.735316732086	VTO_9022875	0.320714360015
VTO_9010160	7	VTO_0034991	0.2675	VTO_0034991	0.4875	VTO_0034991	0.465	VTO_0034991	0.675	VTO_0039240	0.03	VTO_0039240	0.195	VTO_0034991	0.950945626478	VTO_0034991	0.726593889472	VTO_9022875	0.308762048226
VTO_9010160	8	VTO_0034991	0.25	VTO_0034991	0.4725	VTO_0034991	0.43	VTO_0034991	0.645	VTO_0039240	0.03	VTO_0039240	0.2	VTO_0034991	0.970176395708	VTO_0034991	0.729064101469	VTO_9015969	0.293183755032
VTO_9010160	9	VTO_0034991	0.2475	VTO_0034991	0.4725	VTO_0034991	0.425	VTO_0034991	0.645	VTO_0039240	0.025	VTO_0004665	0.18	VTO_0034991	0.988063160945	VTO_0034991	0.736800175514	VTO_9015969	0.289747217506
VTO_9010160	10	VTO_0037519	0.25	VTO_0037519	0.4675	VTO_0037519	0.42	VTO_0037519	0.635	VTO_0039240	0.03	VTO_0039240	0.195	VTO_0034991	0.970176395708	VTO_0034991	0.728090742383	VTO_9015969	0.289747217506
VTO_0007356	0	VTO_0007356	0.68	VTO_0007356	0.8	VTO_0007356	0.68	VTO_0007356	0.8	VTO_0039240	0.03	VTO_0039240	0.21	VTO_0007356	1.0	VTO_0007356	1.0	VTO_9015969	0.295006711409
VTO_0007356	1	VTO_0007356	0.64	VTO_0007356	0.775	VTO_0007356	0.64	VTO_0007356	0.775	VTO_0079063	0.04	VTO_0079063	0.23	VTO_0007356	1.0	VTO_0007356	1.0	VTO_9015969	0.292148148148
VTO_0007356	2	VTO_0007356	0.53	VTO_0007356	0.715	VTO_0007356	0.53	VTO_0007356	0.715	VTO_0034113	0.025	VTO_0039240	0.195	VTO_0007356	1.0	VTO_0007356	1.0	VTO_9015969	0.299154859558
VTO_0007356	3	VTO_0007356	0.53	VTO_0007356	0.715	VTO_0007356	0.53	VTO_0007356	0.715	VTO_0039240	0.025	VTO_0039240	0.19	VTO_0007356	1.0	VTO_0007356	1.0	VTO_9015969	0.270488095238
VTO_0007356	4	VTO_0007356	0.46	VTO_0007356	0.66	VTO_0001465	0.49	VTO_0001465	0.69	VTO_0079063	0.035	VTO_0039240	0.21	VTO_0007356	1.0	VTO_0007356	1.0	VTO_9022875	0.282273579075
VTO_0007356	5	VTO_0001465	0.28	VTO_0007356	0.5025	VTO_0001465	0.49	VTO_0001465	0.69	VTO_0039240	0.03	VTO_0039240	0.21	VTO_0034991	0.943870678042	VTO_0007356	0.844696969697	VTO_9022875	0.282273579075
VTO_0007356	6	VTO_0001465	0.275	VTO_0001465	0.4825	VTO_0001465	0.48	VTO_0001465	0.675	VTO_0039240	0.035	VTO_0039240	0.225	VTO_0034991	0.956403838131	VTO_0034991	0.71217627804	VTO_9022875	0.282273579075
VTO_0007356	7	VTO_0034991	0.275	VTO_0001465	0.4925	VTO_0034991	0.48	VTO_0034991	0.675	VTO_0039240	0.035	VTO_0039240	0.225	VTO_0034991	0.956699346405	VTO_0034991	0.714330981614	VTO_9022875	0.288320750652
VTO_0007356	8	VTO_0034991	0.28	VTO_0034991	0.49	VTO_0034991	0.49	VTO_0034991	0.69	VTO_0039240	0.03	VTO_0039240	0.21	VTO_0034991	0.963921568627	VTO_0034991	0.716405228758	VTO_9022875	0.293758426521
VTO_0007356	9	VTO_0034991	0.285	VTO_0034991	0.4875	VTO_0034991	0.51	VTO_0034991	0.705	VTO_0007699	0.02	VTO_0039240	0.17	VTO_0034991	0.963921568627	VTO_0034991	0.71232727646	VTO_9022875	0.291220556745
VTO_0007356	10	VTO_0034991	0.275	VTO_0034991	0.4825	VTO_0034991	0.49	VTO_0034991	0.685	VTO_9010598	0.02	VTO_9006145	0.18	VTO_0034991	0.90686716792	VTO_0034991	0.684460369674	VTO_9022875	0.291220556745
